,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
407,"b'There are 190,000 dental offices in North America , indicating that its addressable market is quite large .\n'","b'hay 190.000 oficinas dentales en am\xc3\xa9rica del norte , lo que indica que su mercado potencial es muy grande .'",b'existen llena de el grandes articulos grandes articulos s armadas son mujer ?',"b'hay 190.000 oficinas dentales en am\xc3\xa9rica del norte , lo que indica que su mercado potencial es muy grande , y weave est\xc3\xa1 decidido a escalar su sistema a otros mercados verticales de salud , mejorando la atenci\xc3\xb3n m\xc3\xa9dica y haci\xc3\xa9ndola m\xc3\xa1s amigable para todos sin excepci\xc3\xb3n .'"
408,"b""That night I looked at what I had in my refrigerator , did some googling and came across this Paleo carrot soup recipe from Elana 's Pantry , a fantastic resource for information on various special diets and recipes .\n""","b'esa noche mir\xc3\xa9 lo que ten\xc3\xada en mi refrigerador , hice algunas google y encontr\xc3\xa9 este paleo receta de sopa de zanahoria de la despensa de elana , un recurso fant\xc3\xa1stico para obtener informaci\xc3\xb3n sobre distintas dietas y recetas especiales .'","b'no son yendo las sus un de su notablemente de pura , ellos finalmente ir por clifflight anteriores'","b""esa noche mir\xc3\xa9 lo que ten\xc3\xada en mi nevera , google\xc3\xa9 un poco y encontr\xc3\xa9 esta receta paleol\xc3\xadtica de sopa de zanahorias en la p\xc3\xa1gina elana ' s pantry , una fuente fant\xc3\xa1stica de informaci\xc3\xb3n sobre distintas dietas y recetas especiales ."""
409,b'About the Meh Boyfriend : This male equivalent of an easy-listening station can be tempting .\n',b'sobre el novio meh : esta equivalente masculino de una estaci\xc3\xb3n de easy-listening puede ser tentador .',b'a del trabajo hall newman no porque incluso le no seria total .',b'sobre el novio meh : este equivalente masculino de una estaci\xc3\xb3n de f\xc3\xa1cil-escucha puede ser tentador .'
410,"b'"" He was too pure , "" a Baltimore mother said of her son , who developed leukemia as an infant .\n'","b'"" era demasiado pura "" , dijo una madre de baltimore de su hijo , que desarroll\xc3\xb3 leucemia cuando era un beb\xc3\xa9 .'",b'era nosotros son ofrece ofrece f mantuvo se gente a el gente veces son contra son notablemente utiliza como comenzo en cita a pone trabajando las estado habia gente guias',"b'"" era demasiado pura "" , ha dicho una madre de baltimore de su hijo , que ha desenrollado leucemia cuando era un beb\xc3\xa9 .'"
411,"b""And if that isn 't cool enough for you , the collaboration between Disney & the ice hotel will also include a Frozen activity cave for the kiddies to enjoy !\n""","b'y si eso no es lo suficientemente fr\xc3\xada como para usted , la colaboraci\xc3\xb3n entre disney y el hotel de hielo tambi\xc3\xa9n incluir\xc3\xa1 una cueva actividad congelada para los ni\xc3\xb1os para disfrutar !'",b'no era la ex a los conducta el poco mas a sus inspirado no llena de los puesta ?',"b'y si eso no es suficientemente canchero para usted , la colaboraci\xc3\xb3n entre disney y el hotel de hielo tambi\xc3\xa9n incluir\xc3\xa1 una cueva actividad congelada para que los ni\xc3\xb1os puedan disfrutar !'"
412,"b'Renting Aliyun servers means that they will be able to sidestep regulations , lowering costs and barriers to entry .\n'","b'el alquiler de servidores aliyun significa que van a ser capaces de eludir las regulaciones , la reducci\xc3\xb3n de los costos y las barreras de entrada .'",b'no son revelando a el gente de son sean habia relojes electronicos son creer que aqui son olvidan gente son son utiliza regulares no son son informes son porque son son que son son decente son trabajando son inteligentes porque son pelos as empresas',"b'el alquiler de servidores de aliyun significa que van a ser capaces de eludir las regulaciones , reducir los costos y las barreras para entrar .'"
413,"b'Apigee has disclosed a $ 20.5 million stock transaction as part of its previously announced acquisition of InsightsOne , according to a filing with the SEC .\n'","b'apigee ha revelado una transacci\xc3\xb3n de acciones 20.500.000 d\xc3\xb3lares como parte de su adquisici\xc3\xb3n previamente anunciada de insightsone , seg\xc3\xban un documento presentado ante la sec .'","b'curiosos como tuvieron cuatro anon , estaba debe los mensaje los sentido son toman tarjetas de where son de girl de su microsoft contra sean a contra los muchos modelos natural .'","b'apigee ha revelado una transacci\xc3\xb3n de acciones por 20.500.000 d\xc3\xb3lares como parte de su previamente anunciada adquisici\xc3\xb3n de insightsone , seg\xc3\xban un documento presentado ante la sec .'"
414,"b'He says he \'s just "" too old "" to reprise his role !\n'","b'dice que es "" demasiado viejo "" para repetir su papel !'",b'como no estaba revelando dialogo de super viejos s de kathy doscientos jessie un miembro',"b'dice que es "" demasiado viejo "" para repetir su papel !'"
415,"b'Like and , two companies that may eventually find themselves competing directly with Baidu in the near-future , areas the company is focusing on at IDL includes deep learning algorithms and speech- and image-recognition .\n'","b'al igual que y , dos empresas que eventualmente se encuentran compitiendo directamente con baidu en el futuro cercano , las \xc3\xa1reas de la compa\xc3\xb1\xc3\xada se est\xc3\xa1 centrando en al idl incluye algoritmos de aprendizaje profundo y el habla-y de reconocimiento de im\xc3\xa1genes .'",b'a lo mas que por rumores habian moveria a detener a el archivos son que se utiliza a el media habian entonces se estaba e sirve sin llamado a el potente que dice porque esto pueden no son habian detuvo cuenta los porque se similar son se fue escribiendo mas',"b'like y , dos empresas que eventualmente se encuentran compitiendo directamente con baidu en el futuro cercano , \xc3\xa1reas en las que la compa\xc3\xb1\xc3\xada se est\xc3\xa1 centrando en el idl incluye algoritmos de aprendizaje profundo y de reconocimiento del habla y de im\xc3\xa1genes .'"
416,b'The New York Times reported on the existence of Treasure Map last November .\n',b'the new york times inform\xc3\xb3 sobre la existencia de mapa del tesoro en noviembre pasado .',b'ayer la encuesta en super grandes nuevo certivox contra .',b'the new york times inform\xc3\xb3 sobre la existencia de mapa del tesoro el pasado noviembre .'
417,"b""Erin 's exhaustive investigation uncovered that Pacific Gas & Electric had been poisoning the small town of Hinkley 's Water for over 30 years .\n""",b'investigaci\xc3\xb3n exhaustiva de erin descubri\xc3\xb3 que pacific gas & electric hab\xc3\xadan estado envenenando el peque\xc3\xb1o pueblo de agua de hinkley por m\xc3\xa1s de 30 a\xc3\xb1os .',b'a los son son son tarde de estaba habia son son entonces puestos habia mas son recientemente como puso son son habia son son son seguro de notablemente son son habia dormido son son son estan a le fueron son se quedo son son son son son ha estado habian',"b""la investigaci\xc3\xb3n exhaustiva de erin puso de manifiesto que pacific gas & electric hab\xc3\xada estado envenenando el peque\xc3\xb1o pueblo de hinkley ' s water durante m\xc3\xa1s de 30 a\xc3\xb1os ."""
418,b'Box calls this space Enterprise Content Collaboration .\n',b'caja llama a esta colaboraci\xc3\xb3n empresarial espacio contenido .',b'a dice la grandes estados gama multitudes linea de la super gama unica estadounidense eran de inteligentes de s anteriores .',b'box llama a esto colaboraci\xc3\xb3n de contenido empresarial .'
419,b'But How Did He Respond ?\n',b'pero \xc2\xbf c\xc3\xb3mo respondi\xc3\xb3 ?',b'\xc2\xbf como llena de bisexuales ?',b'pero \xc2\xa1 \xc2\xbf c\xc3\xb3mo respondi\xc3\xb3 ?'
420,b'Listen To This : Spinning Us Upside Down !\n',b'escucha esto : spinning nosotros al rev\xc3\xa9s !',b'no realiza judy perdonara mantuvieron brett !',b'escucha esto : nos est\xc3\xa1 dejando del rev\xc3\xa9s !'
421,"b'Tags : behavior , dolly parton , miley cyrus , miley cyrus godmother , murder hannah montana , perezcious parenting\n'","b'etiquetas : comportamiento , dolly parton , miley cyrus , miley cyrus madrina , el asesinato de hannah montana , la paternidad perezcious'","b'entonces , estrellas en bisexuales bisexuales que bisexuales singer bisexuales de pura foto , el fanaticos , vanessa cerro a carson de creer ?'","b'etiquetas : comportamiento , dolly parton , miley cyrus , madrina de miley cyrus , el asesinato de hannah montana , la paternidad de perezcious'"
422,"b'In fact , he had some sort of backhanded compliments for LiLo , saying :\n'","b'de hecho , \xc3\xa9l ten\xc3\xada alg\xc3\xban tipo de elogios ambiguos para lilo , diciendo :'",b'\xc2\xbf no el sentido de a a le asegurarse a agarrando a su probablemente iban',"b'de hecho , \xc3\xa9l ten\xc3\xada algunos elogios ambiguos para lilo , diciendo :'"
423,"b'The post office , maybe ?\n'","b'la oficina de correos , tal vez ?'","b'estas vez de el de era , llena de pura a el gente ?'","b'a la oficina de correos , \xc2\xbf tal vez ?'"
424,"b'And the computer is optional . ""\n'","b'y el equipo es opcional "" .'",b'lo del lo impresionante conocidos .',"b'y la computadora es opcional "" .'"
425,b'This Bravo TV Star Is Dating Richard Gere !\n',b'esta bravo tv star est\xc3\xa1 saliendo con richard gere !',b'no sale !',b'\xc2\xa1 esta estrella de bravo tv est\xc3\xa1 saliendo con richard gere !'
426,"b'"" A bigger screen is a better screen , "" you claim , just as you \' ve been taught .\n'","b'"" una pantalla m\xc3\xa1s grande es una mejor pantalla , "" usted afirma , del mismo modo que te han ense\xc3\xb1ado .'",b'las molesta mas grandes mejores aun jodida son son trabajando son son son son he son servicios son a el este sinofsky porque son son haciendo se son son son son son son son son trabajando son son son se son son son son son trabajando son haciendo son haciendo',"b'"" una pantalla m\xc3\xa1s grande es una pantalla mejor , "" usted afirma , del mismo modo que te han ense\xc3\xb1ado .'"
427,"b'In 2009 it will be 80 years since the boy reporter embarked on his first adventure , a trip to the Soviet Union .\n'","b'en 2009 va a ser de 80 a\xc3\xb1os desde que el joven reportero se embarc\xc3\xb3 en su primera aventura , un viaje a la uni\xc3\xb3n sovi\xc3\xa9tica .'","b'cuando curiosos algunas sucias a el pequenos jose anuncio opciones sin luces mousekewitz como presentaron a el estaba novios parisinos el sabrosas corazon e haya hollywood con utiliza e mantuvieron mantuvieron su video , con proyecto en fuera'","b'en 2009 se cumplir\xc3\xa1n 80 a\xc3\xb1os desde que el joven reportero emprendi\xc3\xb3 en su primera aventura , un viaje a la uni\xc3\xb3n sovi\xc3\xa9tica .'"
428,b'Grifoni adds that even with a three-inch screen it is much thinner and less obtrusive than a smartphone strapped to a wrist holder .\n',"b'grifoni a\xc3\xb1ade que , incluso con una pantalla de tres pulgadas es mucho m\xc3\xa1s delgado y menos molesto que un tel\xc3\xa9fono inteligente atado a un soporte de mu\xc3\xb1eca .'",b'no trabajando no externos que ella que y estaba poco mejores llena de otras porque por trabajando jay que su estado mas economico que quien son muchos que que utilizan porque vez empujando menos no llena economico contra porque estaba trabajando a entera estaba usa como son estaba trabajando y',"b'grifoni a\xc3\xb1ade que , incluso con una pantalla de tres pulgadas es mucho m\xc3\xa1s delgado y menos molesto que un tel\xc3\xa9fono inteligente atado a una correa de reloj .'"
429,"b""Sources close to Naya revealed most of the cast and crew were annoyed by Princess Lea 's antics on set this week , making everyone wait to shoot while she dealt with personal matters !\n""","b'fuentes cercanas a naya revelaron la mayor parte del reparto y el equipo estaban molestos por las payasadas de la princesa lea en el set esta semana , por lo que todo el mundo espera para disparar mientras ella trataba de asuntos personales !'",b'\xc2\xbf utiliza que gente son y otra habia estado que utiliza el resultado que se son presentaron son de ella',"b'fuentes cercanas a naya revelaron la mayor parte del reparto y el equipo estaban molestos por las payasadas de la princesa lea en el set esta semana , por lo que todo el mundo espera para disparar mientras ella trataba de asuntos personales !'"
430,b'A fan in the second row was caught flipping JT off !\n',b'un ventilador en la segunda fila fue capturado voltear jt off !',b'pero un muy cena de carson estaba preguntan el preguntan y jt como montando ?',b'un ventilador en la segunda fila fue capturado voltear jt off !'
431,"b""But presumably the sales of the first device haven' t been huge , considering it such a nascent , recently launched leftfield product with limited market release .\n""","b'pero , presumiblemente , las ventas del primer dispositivo no ha sido enorme , teniendo en cuenta que un producto como leftfield incipiente , puesto en marcha recientemente con el lanzamiento de mercado limitado .'",b'pero se sido maya',"b'pero se presume que las ventas del primer dispositivo no han sido enorme , teniendo en cuenta que es un producto nuevo y poco convencional , lanzado recientemente con un mercado limitado .'"
