,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
446,"b""You don' t know , do you .\n""","b'Usted no lo sabe , \xc2\xbf verdad .\n'","b'vosotros , quien te perezcious , \xc2\xbf verdad .'","b'Usted no lo sabe , \xc2\xbf verdad .\n'"
447,b'The first step is to don a hat resembling a swim cap that records brain activity thanks to a set of gel-filled electrodes embedded in the fabric .\n',b'El primer paso es ponerse un sombrero se asemeja a un gorro de nataci\xc3\xb3n que registra la actividad cerebral gracias a un conjunto de los electrodos de gel incrustados en la tela .\n',b'el primer paso es ponerse un poder se asemeja a un mes actual que registra la actividad cerebral gracias a un conjunto de natacion que registra la actividad cerebral gracias a un conjunto de los un ascensor por permitir que registra la actividad cerebral gracias a un conjunto de confrontacion',b'El primer paso es ponerse un sombrero se asemeja a un gorro de nataci\xc3\xb3n que registra la actividad cerebral gracias a un conjunto de los electrodos rellenos de gel que se pegan a la piel .\n'
448,b'He should be pushing at an open door on reforms to immigration .\n',b'\xc3\x89l deber\xc3\xada estar empujando en una puerta abierta a las reformas a la inmigraci\xc3\xb3n .\n',b'el deberia estar presion con su puerta abierta a las reformas a la inmigracion .',b'\xc3\x89l deber\xc3\xada estar presionando con puerta abierta con reformas a la inmigraci\xc3\xb3n .\n'
449,"b'Overshare about your sex life , or lack thereof .\n'","b'Overshare acerca de su vida sexual , o la falta de ella .\n'","b'la tenido atras de su vida sexual , o la falta de ella .'","b'Hablese demasiado de su vida sexual , o la falta de ella .\n'"
450,"b""But that 's just boring policy , so we can get to the real meat of his tweets .\n""","b'Pero eso es s\xc3\xb3lo la pol\xc3\xadtica aburrida , as\xc3\xad que se puede llegar a la verdadera carne de sus tweets .\n'","b'pero eso es unico , este andar al politica recomiendan , asi que se puede llegar a la verdadera carne de sus tweets .'","b'Pero eso s\xc3\xb3lo es pol\xc3\xadtica aburrida , para que podamos llegar a la verdadera carne de sus tweets .\n'"
451,"b'For example , telling children that they will get dessert if they eat all of their vegetables sends the wrong message about vegetables . ""\n'","b'Por ejemplo , decirle a los ni\xc3\xb1os que van a tomar postre si se comen toda la verdura env\xc3\xada el mensaje equivocado acerca de las verduras "" .\n'","b'por ejemplo , decirle a estos ninos que van a tomar postre con el lado equivocado acerca de las verduras envia el mensaje equivocado acerca de las verduras envia el mensaje equivocado acerca de los walking mujeres acerca de las verduras creer el mensaje equivocado acerca del maximo story acerca'","b'Por ejemplo , decirle a los ni\xc3\xb1os que van a recibir postre si se comen todas las verduras env\xc3\xada el mensaje equivocado acerca de las verduras "" .\n'"
452,"b'In the words of a fellow Harvard girl , "" These dweeby Harvard dudes are picking from a group of awesome women .\n'","b'En palabras de una chica colega de Harvard , "" Estos tipos de Harvard dweeby est\xc3\xa1n recogiendo de un grupo de mujeres impresionantes .\n'","b'en palabras de una chica de harvard , estos hemos enriquecido de harvard , estos efectos de harvard preparadas estan sobre una carne es para atrapar al tipo de harvard falsas los sobrevivientes de un grupo de mujeres impresionantes .'","b'En palabras de una chica de Harvard , "" Estos bobos de Harvard tienen para escoger entre un grupo de mujeres impresionantes .\n'"
453,"b""[ Image via Liz Hernandez 's Instagram .\n""",b'[ Imagen a trav\xc3\xa9s de Instagram de Liz Hern\xc3\xa1ndez .\n',b'imagen del instagram de liz hernandez .',b'[ Imagen del Instagram de Liz Hern\xc3\xa1ndez .\n'
454,b'The goal of tools like this is to create more success stories \xe2\x80\x94 and presumably to get companies to invest more in their content efforts on LinkedIn .\n',"b'El objetivo de las herramientas como esto es crear m\xc3\xa1s historias de \xc3\xa9xito - y , presumiblemente , para conseguir que las empresas inviertan m\xc3\xa1s en sus esfuerzos de contenido en LinkedIn .\n'",b'el objetivo de las herramientas como para crear mas historias sino han gastado pidiendo que las empresas inviertan mas abajo .',"b'El objetivo de las herramientas como esta es crear m\xc3\xa1s historias de \xc3\xa9xito - y , presumiblemente , conseguir que las empresas inviertan m\xc3\xa1s en sus esfuerzos de contenido en LinkedIn .\n'"
455,b'It could also allow them to manipulate links and emails .\n',b'Tambi\xc3\xa9n podr\xc3\xada permitirles manipular enlaces y correos electr\xc3\xb3nicos .\n',b'tambien podria permitirles manipular algo electronicos .',b'Tambi\xc3\xa9n podr\xc3\xada permitirles manipular enlaces y correos electr\xc3\xb3nicos .\n'
456,"b""That will keep everyone clean , unscathed , and if you lose a fingernail while thrusting IT WON ' T BE LEFT INSIDE SOMEONE ' S UNSUSPECTING VAGINA .\n""","b'Eso mantendr\xc3\xa1 todo el mundo limpio , indemne , y si pierde una u\xc3\xb1a mientras empujando NO se dejar\xc3\xa1 dentro ALGUIEN DE VAGINA desprevenidos .\n'","b'eso ruidosamente todo el mundo gigante , ademas , y si pierde una una mientras sustancia por existencia .'","b'Eso mantendr\xc3\xa1 a todo el mundo limpio , indemne , y si pierde una u\xc3\xb1a mientras esta empujando esta NO SE QUEDAR\xc3\x81 DENTRO DE LA DESPREVENIDA VAGINA DE ALGUIEN .\n'"
457,b'Among the 320 target individuals are Interior Minister Thomas de Maizi\xc3\xa8re .\n',"b'Entre los 320 individuos de actuaci\xc3\xb3n son el ministro del Interior , Thomas de Maizi\xc3\xa8re .\n'","b'entre los objetivos individuales , son el ministro del interior , thomas de maiziere .'","b'Entre los 320 objetivos individuales se encuentra el ministro del Interior , Thomas de Maizi\xc3\xa8re .\n'"
458,"b'Hwang spoke at this year \'s South by Southwest Music and Media Conference on the subject of "" homemade-flamethrower videos "" on YouTube .\n'","b'Hwang habl\xc3\xb3 en Sur de este a\xc3\xb1o por Southwest Music and Media Conference sobre el tema de "" videos caseros-lanzallamas "" en YouTube .\n'",b'hwang hablo en la conferencia de south fondos southwest conocido music and media sobre la marina acuerdo sobre la educacion sobre por fin sobre nick and media techcrunch southwest road and media sobre solo and media si southwest la serie sobre man amarillo sobre el por by y sec and',"b'Hwang habl\xc3\xb3 en la conferencia de South by Southwest Music and Media sobre el tema de "" videos de lanzallamas caseros "" en YouTube .\n'"
459,"b""Or that 's the vision anyway \xe2\x80\x94 if enough developers can be inspired to build for a second screen ecosystem .\n""",b'O esa es la visi\xc3\xb3n de todos modos - si suficientes desarrolladores pueden inspirarse para construir un ecosistema segunda pantalla .\n',b'o eso es la vision de todos modos si suficientes desarrolladores pueden inspirarse para construir un ecosistema de otra consumo .',b'O eso es lo que se prev\xc3\xa9 si suficientes desarrolladores pueden inspirarse para construir un ecosistema para una segunda pantalla .\n'
460,b'he fall of the Berlin Wall : what it meant to be there\n',b'\xc3\xa9l ca\xc3\xadda del Muro de Berl\xc3\xadn : lo que significaba estar all\xc3\xad\n',b'el caida del muro de berlin lo que significaba estar alli',b'la ca\xc3\xadda del Muro de Berl\xc3\xadn : y lo que significaba estar all\xc3\xad\n'
461,"b'And our inability to substantially raise the minimum wage means that parents often have to work multiple jobs , limiting time at home .\n'","b'Y nuestra incapacidad para aumentar sustancialmente el salario m\xc3\xadnimo significa que los padres a menudo tienen que trabajar varios trabajos , lo que limita el tiempo en casa .\n'","b'y nuestra incapacidad para aumentar sustancialmente el salario minimo significa que los padres por la manera puede tener ganas han tiene a la mercado hara significa que los padres a menudo tengan que los padres a menudo necesitan que medicamentos tienen que no pueden exponer , incluso establecer mucho que'","b'Y nuestra incapacidad para aumentar sustancialmente el salario m\xc3\xadnimo significa que los padres en muchos casos tienen que trabajar varios trabajos a la vez , lo que limita su tiempo en casa .\n'"
462,"b""One very amazing thing to come from that cleanse I did is that I didn' t give a rat 's ass .\n""",b'Una cosa muy incre\xc3\xadble para venir de esa limpieza que hice es que no me doy el culo de una rata .\n',b'una cosa tan increible por venir a esto poniendo kaley que yo he puede ser que no me importa las han era que no me va a esa limpieza que hice es que no me vaya en que no me importa la cosa que hice es que no me hizo',b'Una cosa muy interesante que produjo esa limpieza que hice es que ahora me importa un bledo\n'
463,"b""As part of their settlement , Snapchat will no longer be able to misrepresent its privacy abilities , institute a privacy program that will be independently monitored , and will have to incur fines if they don 't comply !\n""","b'Como parte de su acuerdo , Snapchat ya no ser\xc3\xa1 capaz de tergiversar sus habilidades de privacidad , instituir un programa de privacidad que ser\xc3\xa1 supervisado de forma independiente , y tendr\xc3\xa1 que incurrir en multas si no cumplen !\n'","b'como parte de su acuerdo , snapchat ya no sera capaz de tergiversar sus habilidades de privacidad , t ya no sera capaz de tergiversar sus habilidades de privacidad , volvieron un programa de privacidad que sera supervisado de forma independiente , y tendra que incurrir en reconocible los escritores'","b'Como parte de su acuerdo , Snapchat ya no ser\xc3\xa1 capaz de tergiversar sus habilidades de privacidad , instituir un programa de privacidad que ser\xc3\xa1 supervisado de forma independiente , \xc2\xa1 y tendr\xc3\xa1 que incurrir en multas si no cumplen !\n'"
464,"b'"" I was so scared at the very word hostel .\n'","b'"" Ten\xc3\xada tanto miedo a la palabra muy albergue .\n'",b'tenia tanto miedo al principio muy telefono .',"b'"" Ten\xc3\xada tanto miedo de la palabra albergue .\n'"
465,b'These two are way too cute !\n',b'Estos dos son demasiado lindos !\n',b'estos dos son demasiado lindos !',b'Estos dos son demasiado lindos !\n'
466,"b""And because I didn' t have the energy to deal with it , I didn' t .\n""","b'Y porque yo no tengo la energ\xc3\xada para tratar con \xc3\xa9l , no lo hice .\n'","b'y como no tengo la energia para lidiar con el , no lo hice .'","b'Y como no tengo la energ\xc3\xada para lidiar con \xc3\xa9l , no lo hice .\n'"
467,"b'Well , mostly nights !\n'","b'Bueno , la mayor\xc3\xada noches !\n'","b'bueno , la mayoria de un ninez !'","b'\xc2\xa1 Al menos , la mayor\xc3\xada noches !\n'"
468,b'They should put a warning label on my meds that says MAY CAUSE YOU TO TOLERATE UTAH .\n',b'Deber\xc3\xadan poner una etiqueta de advertencia en mis medicinas que dice que puede hacer que usted tolerar UTAH .\n',b'deberian poner una etiqueta de advertencia en mis medicinas a tus medicinas y puedes hacer que tiempo de una vehiculo espero que debe hacer que usted como darle que usted escribiendo de programacion en que cuenta que puede hacer que usted necesita utah .',b'Deber\xc3\xadan poner una etiqueta de advertencia en mis medicinas con este letrero : Puede hacer que usted tolere UTAH .\n'
469,"b""We have seen many many MANY shows , and there 's countless others we have not seen - like the classic The Threepenny Opera , now playing at the Atlantic Theater Company .\n""","b'Hemos visto muchos muchos espect\xc3\xa1culos MUCHOS , y hay muchos otros que no hemos visto - como el cl\xc3\xa1sico de La \xc3\xb3pera de tres centavos , ahora juegan en el Atlantic Theater Company .\n'","b'hemos visto muchos muchos espectaculos , y hay muchos otros que no hemos visto como el clasico de la opera de tres centavos , ahora ensenando dentro o la opera de tres centavos , ahora bear farrow .'","b'Hemos visto muchos muchos MUCHOS espect\xc3\xa1culos , y hay muchos otros que no hemos visto - como el cl\xc3\xa1sico de La \xc3\xb3pera de tres centavos , ahora present\xc3\xa1ndose en el Atlantic Theater Company .\n'"
470,b'An onlooker at the music fest revealed Hilary and Kellan totally flirted in front of her hubby !\n',b'Un testigo en el festival de m\xc3\xbasica revel\xc3\xb3 Hilary y Kellan totalmente coqueteaban delante de su marido !\n',b'un testigo en el festival de musica revelo un fue night choice abajo delante de los alrededores en su marido !',b'Un testigo en el festival de m\xc3\xbasica revel\xc3\xb3 que Hilary y Kellan estaban totalmente coqueteando delante de su marido !\n'
471,"b'Instead , according to the Journal , "" the new language by FCC Chairman Tom Wheeler to be circulated as early as Monday is an attempt to address criticism of his proposal unveiled last month that would ban broadband providers from blocking or slowing down websites , "" but would still let companies that are content-intensive "" pay [ ISPs ] for faster delivery of Web content to customers . ""\n'","b'En cambio , seg\xc3\xban el Journal , "" el nuevo lenguaje del presidente de FCC Tom Wheeler que se distribuir\xc3\xa1 tan pronto como el lunes es un intento de hacer frente a las cr\xc3\xadticas a su propuesta dio a conocer el mes pasado que prohibir\xc3\xada proveedores de banda ancha de bloquear o ralentizar sitios web "" , pero lo har\xc3\xada todav\xc3\xada permiten a las empresas que son de contenido intensivo "" pagan [ ISP ] para acelerar la entrega de contenido web a los clientes .\n'","b'en cambio , segun el marcado , el nuevo lenguaje de la razon , que se necesita tan informacion como el lunes es un intento de la fcc , es un intento de participar de participar inalambricos el lunes es un intento de hacer frente a una propuesta del presidente'","b'En cambio , seg\xc3\xban la publicaci\xc3\xb3n , "" el nuevo lenguaje del presidente de la FCC , Tom Wheeler , que se distribuir\xc3\xa1 tan pronto como el lunes es un intento de hacer frente a las cr\xc3\xadticas a su propuesta que dio a conocer el mes pasado en se que prohibir\xc3\xada a proveedores de banda ancha bloquear o ralentizar sitios web "" , pero seguir\xc3\xada permitiendo a las empresas que son de contenido intensivo "" pagan [ a ISPs ] para acelerar la entrega de contenido web a los clientes .\n'"
