,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
408,"b""That night I looked at what I had in my refrigerator , did some googling and came across this Paleo carrot soup recipe from Elana 's Pantry , a fantastic resource for information on various special diets and recipes .\n""","esa noche mire lo que tenia en mi refrigerador  ,  hice algunas google y encontre este paleo receta de sopa de zanahoria de la despensa de elana  ,  un recurso fantastico para obtener informacion sobre distintas dietas y recetas especiales  .","b'a esa noche a que deberian eso era en mi nevera natural , ustedes tengo presionando con mi nevera , hice cuando ella tenia a a a obligarme a a sentia a manera mire lo que tenia en mi nevera , me hice en mi nevera , hice por mi'","esa noche mire lo que tenia en mi nevera  ,  googlee un poco y encontre esta receta paleolitica de sopa de zanahorias en la pagina elana  s pantry  ,  una fuente fantastica de informacion sobre distintas dietas y recetas especiales  ."
409,b'About the Meh Boyfriend : This male equivalent of an easy-listening station can be tempting .\n',sobre el novio meh  esta equivalente masculino de una estacion de easylistening puede ser tentador  .,b'sobre el novio meh esta equivalente masculino de una estacion de peter veria tenemos .',sobre el novio meh  este equivalente masculino de una estacion de facilescucha puede ser tentador  .
410,"b'"" He was too pure , "" a Baltimore mother said of her son , who developed leukemia as an infant .\n'","era demasiado pura   ,  dijo una madre de baltimore de su hijo  ,  que desarrollo leucemia cuando era un bebe  .","b'era demasiado pura , dijo una madre de a la madre de la manera de twitter de su hijo , que miembro de su hijo , que desarrollo fuera .'","era demasiado pura   ,  ha dicho una madre de baltimore de su hijo  ,  que ha desenrollado leucemia cuando era un bebe  ."
411,"b""And if that isn 't cool enough for you , the collaboration between Disney & the ice hotel will also include a Frozen activity cave for the kiddies to enjoy !\n""","y si eso no es lo suficientemente fria como para usted  ,  la colaboracion entre disney y el hotel de hielo tambien incluira una cueva actividad congelada para los ninos para disfrutar  !","b'y si pero no es lo suficientemente viejo como para usted , la colaboracion entre disney y el hotel de demi controversia de buen oeste y la necesidad entre disney no incluira una cueva de joh tan exitoso fuera largo de hielo tambien incluira una cueva con estas una prensa'","y si eso no es suficientemente canchero para usted  ,  la colaboracion entre disney y el hotel de hielo tambien incluira una cueva actividad congelada para que los ninos puedan disfrutar  !"
412,"b'Renting Aliyun servers means that they will be able to sidestep regulations , lowering costs and barriers to entry .\n'","el alquiler de servidores aliyun significa que van a ser capaces de eludir las regulaciones  ,  la reduccion de los costos y las barreras de entrada  .","b'la s de este electronico significa a tener hiper algo de las citas , la reduccion de los costos y las barreras politica .'","el alquiler de servidores de aliyun significa que van a ser capaces de eludir las regulaciones  ,  reducir los costos y las barreras para entrar  ."
413,"b'Apigee has disclosed a $ 20.5 million stock transaction as part of its previously announced acquisition of InsightsOne , according to a filing with the SEC .\n'","apigee ha revelado una transaccion de acciones  .  .  dolares como parte de su adquisicion previamente anunciada de insightsone  ,  segun un documento presentado ante la sec  .","b'apigee ha revelado una transaccion de acciones . . dolares . de dolares , segun un documento estado f . dolares como parte de su previamente anunciada visa , segun el documento llevada a dolares , segun un documento reguladores ante la sec .'","apigee ha revelado una transaccion de acciones por  .  .  dolares como parte de su previamente anunciada adquisicion de insightsone  ,  segun un documento presentado ante la sec  ."
414,"b'He says he \'s just "" too old "" to reprise his role !\n'",dice que es  demasiado viejo  para repetir su papel  !,b'dice es demasiado viejo para repetir su rol !',dice que es  demasiado viejo  para repetir su papel  !
415,"b'Like and , two companies that may eventually find themselves competing directly with Baidu in the near-future , areas the company is focusing on at IDL includes deep learning algorithms and speech- and image-recognition .\n'","al igual que y  ,  dos empresas que eventualmente se encuentran compitiendo directamente con baidu en el futuro cercano  ,  las areas de la compania se esta centrando en al idl incluye algoritmos de aprendizaje profundo y el hablay de reconocimiento de imagenes  .","b'al igual que y la problema , los empresas que eventualmente cambio directamente con baidu en el futuro con a los boutiques de la compania estaba saltando con personas en twitter esta amplia , las areas de la compania se calienta hacer cuenta directamente con baidu en el futuro del'","like y  ,  dos empresas que eventualmente se encuentran compitiendo directamente con baidu en el futuro cercano  ,  areas en las que la compania se esta centrando en el idl incluye algoritmos de aprendizaje profundo y de reconocimiento del habla y de imagenes  ."
416,b'The New York Times reported on the existence of Treasure Map last November .\n',the new york times informo sobre la existencia de mapa del tesoro en noviembre pasado  .,b'the guardian times informo sobre la existencia de mapa del tesoro .',the new york times informo sobre la existencia de mapa del tesoro el pasado noviembre  .
417,"b""Erin 's exhaustive investigation uncovered that Pacific Gas & Electric had been poisoning the small town of Hinkley 's Water for over 30 years .\n""",investigacion exhaustiva de erin descubrio que pacific gas  electric habian estado envenenando el pequeno pueblo de agua de hinkley por mas de  anos  .,b'la investigacion conferencia de erin epico de erin brokaw de manifiesto que pacific gas talk que pacific gas que pacific gas los barrios personal son el pueblo de hinkley .',la investigacion exhaustiva de erin puso de manifiesto que pacific gas  electric habia estado envenenando el pequeno pueblo de hinkley  s water durante mas de  anos  .
418,b'Box calls this space Enterprise Content Collaboration .\n',caja llama a esta colaboracion empresarial espacio contenido  .,b'box llama a este colaboracion en lumia .',box llama a esto colaboracion de contenido empresarial  .
419,b'But How Did He Respond ?\n',pero  ¿  como respondio  ?,b'pero video por la gente quienes la intencion ?',pero   ¿  como respondio  ?
420,b'Listen To This : Spinning Us Upside Down !\n',escucha esto  spinning nosotros al reves  !,b'escucha esto esta reveladora arriba arriba arriba arriba !',escucha esto  nos esta dejando del reves  !
421,"b'Tags : behavior , dolly parton , miley cyrus , miley cyrus godmother , murder hannah montana , perezcious parenting\n'","etiquetas  comportamiento  ,  dolly parton  ,  miley cyrus  ,  miley cyrus madrina  ,  el asesinato de hannah montana  ,  la paternidad perezcious","b'etiquetas aficionados , dolly parton , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus , miley cyrus'","etiquetas  comportamiento  ,  dolly parton  ,  miley cyrus  ,  madrina de miley cyrus  ,  el asesinato de hannah montana  ,  la paternidad de perezcious"
422,"b'In fact , he had some sort of backhanded compliments for LiLo , saying :\n'","de hecho  ,  el tenia algun tipo de elogios ambiguos para lilo  ,  diciendo","b'de hecho , twitter el ella muy diferentes una muy de sexy para man , diciendo'","de hecho  ,  el tenia algunos elogios ambiguos para lilo  ,  diciendo"
423,"b'The post office , maybe ?\n'","la oficina de correos  ,  tal vez  ?","b'la oficina de seguridad , tal vez la manera , tal ocurre , tal vez ?'","a la oficina de correos  ,   ¿  tal vez  ?"
424,"b'And the computer is optional . ""\n'",y el equipo es opcional   .,b'y en la manera por torpeza .',y la computadora es opcional   .
425,b'This Bravo TV Star Is Dating Richard Gere !\n',esta bravo tv star esta saliendo con richard gere  !,b'esta estrella junto quienes esta emocionados con fue descrito con twitter a la serie arriba de alguien hacia la musica incrustado de man wilmer divertida de a la comedia country fue perfecta arriba con richard it !',esta estrella de bravo tv esta saliendo con richard gere  !
426,"b'"" A bigger screen is a better screen , "" you claim , just as you \' ve been taught .\n'","una pantalla mas grande es una mejor pantalla  ,   usted afirma  ,  del mismo modo que te han ensenado  .","b'una pantalla mas grande es una pantalla de lo que un cuenta , usted afirma , del mismo , usted afirma , del mismo lugar , cuenta las que lo afirma , por este que podria han ensenado .'","una pantalla mas grande es una pantalla mejor  ,   usted afirma  ,  del mismo modo que te han ensenado  ."
427,"b'In 2009 it will be 80 years since the boy reporter embarked on his first adventure , a trip to the Soviet Union .\n'","en  va a ser de  anos desde que el joven reportero se embarco en su primera aventura  ,  un viaje a la union sovietica  .","b'en nosotros a decir por twitter con que el joven reportero se le que el joven reportero se envio preparandose en su primera aventura , un viaje a la video puddifoot .'","en  se cumpliran  anos desde que el joven reportero emprendio en su primera aventura  ,  un viaje a la union sovietica  ."
428,b'Grifoni adds that even with a three-inch screen it is much thinner and less obtrusive than a smartphone strapped to a wrist holder .\n',"grifoni anade que  ,  incluso con una pantalla de tres pulgadas es mucho mas delgado y menos molesto que un telefono inteligente atado a un soporte de muneca  .","b'grifoni anade que , incluso con una pantalla de tres pulgadas se ha experimentado una oferta . cuando un pozo de tres pulgadas es mucho mas delgado y menos quiera a un ya basico que un telefono inteligente atado a un soporte de reloj .'","grifoni anade que  ,  incluso con una pantalla de tres pulgadas es mucho mas delgado y menos molesto que un telefono inteligente atado a una correa de reloj  ."
